"participant"	"block"	"direction"	"directionNS"
"SA_1"	1	"2"	"South"
"SA_1"	1	"2"	"South"
"SA_1"	1	"2"	"South"
"SA_1"	1	"1"	"North"
"SA_1"	1	"1"	"North"
"SA_1"	1	"1"	"North"
"SA_1"	1	"1"	"North"
"SA_1"	1	"2"	"South"
"SA_1"	1	"2"	"South"
"SA_1"	1	"1"	"North"
"SA_1"	1	"1"	"North"
"SA_1"	1	"1"	"North"
"SA_1"	1	"2"	"South"
"SA_1"	1	"2"	"South"
"SA_1"	1	"1"	"North"
"SA_1"	1	"1"	"North"
"SA_1"	1	"2"	"South"
"SA_1"	1	"2"	"South"
"SA_1"	1	"1"	"North"
"SA_1"	1	"1"	"North"
"SA_1"	1	"2"	"South"
"SA_1"	1	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"1"	"North"
"SA_1"	2	"1"	"North"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"2"	"South"
"SA_1"	2	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"2"	"South"
"SA_2"	1	"1"	"North"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"1"	"North"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"2"	"South"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	1	"1"	"North"
"SA_2"	1	"1"	"North"
"SA_2"	1	"2"	"South"
"SA_2"	1	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_2"	2	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_2"	2	"1"	"North"
"SA_2"	2	"2"	"South"
"SA_2"	2	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"1"	"North"
"SA_3"	1	"1"	"North"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"1"	"North"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"1"	"North"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	1	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"1"	"North"
"SA_3"	2	"1"	"North"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"2"	"South"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"1"	"North"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"2"	"South"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"1"	"North"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
"SA_3"	2	"2"	"South"
"SA_3"	2	"1"	"North"
